day,time,sender_account,receipient_account,amount
6,16:06,acc1,acc4,66
6,16:06,acc2,acc6,64
6,16:06,acc4,acc2,39
6,16:07,acc2,acc3,27
6,16:08,acc1,acc2,43
6,16:08,acc3,acc4,73
6,16:08,acc6,acc5,54
6,16:09,acc4,acc2,59
6,16:10,acc1,acc4,25
6,16:10,acc2,acc1,47
6,16:10,acc6,acc2,60
6,16:11,acc4,acc5,48
6,16:12,acc7,acc4,72
6,16:12,acc7,acc5,45
6,16:13,acc2,acc1,62
6,16:13,acc2,acc3,42
6,16:13,acc5,acc2,73
6,16:13,acc5,acc6,36
6,16:14,acc5,acc6,40
6,16:14,acc5,acc7,50
6,16:14,acc7,acc5,46
6,16:15,acc4,acc2,59
6,16:15,acc5,acc4,41
6,16:15,acc5,acc6,62
6,16:18,acc3,acc7,40
6,16:18,acc4,acc5,65
6,16:19,acc1,acc5,53
6,16:19,acc5,acc2,25
6,16:20,acc3,acc6,58
6,16:20,acc4,acc2,57
6,16:20,acc5,acc2,44
6,16:20,acc6,acc1,57
6,16:20,acc7,acc3,74
6,16:21,acc4,acc6,48
6,16:22,acc1,acc4,48
6,16:22,acc1,acc6,41
6,16:22,acc2,acc5,53
6,16:22,acc4,acc6,64
6,16:22,acc6,acc4,26
6,16:23,acc4,acc5,52
6,16:24,acc6,acc3,60
6,16:25,acc6,acc4,65
6,16:26,acc4,acc1,72
6,16:27,acc4,acc3,55
6,16:27,acc5,acc4,52
6,16:28,acc5,acc1,68
6,16:28,acc5,acc7,58
6,16:29,acc3,acc2,73
6,16:30,acc1,acc6,42
6,16:30,acc2,acc1,32
6,16:30,acc7,acc6,74
6,16:32,acc2,acc6,69
6,16:32,acc4,acc3,46
6,16:33,acc1,acc3,55
6,16:33,acc3,acc2,35
6,16:33,acc5,acc2,30
6,16:33,acc7,acc4,74
6,16:34,acc1,acc5,72
6,16:34,acc2,acc6,51
6,16:34,acc7,acc1,49
6,16:35,acc5,acc1,43
6,16:35,acc6,acc3,58
6,16:36,acc6,acc7,29
6,16:37,acc3,acc4,42
6,16:37,acc6,acc1,73
6,16:37,acc7,acc4,57
6,16:38,acc2,acc7,34
6,16:39,acc2,acc3,29
6,16:40,acc2,acc3,33
6,16:40,acc3,acc2,70
6,16:40,acc3,acc4,68
6,16:40,acc3,acc6,45
6,16:41,acc2,acc3,53
6,16:41,acc2,acc3,36
6,16:41,acc3,acc2,55
6,16:41,acc7,acc3,46
6,16:42,acc4,acc6,34
6,16:42,acc5,acc1,65
6,16:42,acc5,acc2,48
6,16:43,acc2,acc6,57
6,16:44,acc1,acc6,74
6,16:44,acc7,acc2,48
6,16:46,acc4,acc3,63
6,16:47,acc2,acc1,27
6,16:48,acc2,acc1,48
6,16:48,acc5,acc7,51
6,16:49,acc7,acc2,66
6,16:50,acc1,acc3,30
6,16:50,acc4,acc6,61
6,16:50,acc5,acc7,42
6,16:51,acc2,acc1,63
6,16:52,acc4,acc2,54
6,16:52,acc4,acc6,71
6,16:52,acc5,acc2,62
6,16:53,acc3,acc7,51
6,16:54,acc5,acc6,49
6,16:55,acc1,acc2,42
6,16:58,acc4,acc2,34
6,16:58,acc6,acc5,34
6,16:58,acc7,acc4,40
6,16:59,acc4,acc7,55
7,08:00,acc5,acc4,51
7,08:00,acc6,acc3,62
7,08:01,acc5,acc1,25
7,08:02,acc6,acc2,74
7,08:03,acc3,acc6,37
7,08:03,acc4,acc7,72
7,08:04,acc6,acc7,51
7,08:05,acc7,acc4,65
7,08:06,acc2,acc4,27
7,08:06,acc4,acc2,60
7,08:06,acc5,acc7,34
7,08:07,acc6,acc5,33
7,08:08,acc7,acc3,34
7,08:09,acc7,acc4,56
7,08:10,acc3,acc4,75
7,08:10,acc7,acc2,25
7,08:11,acc3,acc6,46
7,08:11,acc4,acc5,34
7,08:11,acc7,acc5,58
7,08:12,acc5,acc3,34
7,08:12,acc6,acc3,75
7,08:13,acc4,acc3,64
7,08:14,acc6,acc2,30
7,08:18,acc2,acc7,30
7,08:19,acc3,acc7,35
7,08:19,acc4,acc1,43
7,08:19,acc7,acc1,46
7,08:20,acc7,acc6,65
7,08:21,acc1,acc2,67
7,08:21,acc1,acc6,44
7,08:21,acc2,acc3,39
7,08:21,acc3,acc4,60
7,08:21,acc5,acc3,54
7,08:22,acc1,acc6,59
7,08:23,acc4,acc2,41
7,08:23,acc4,acc3,71
7,08:23,acc5,acc6,69
7,08:23,acc7,acc4,52
7,08:24,acc2,acc5,62
7,08:24,acc7,acc1,48
7,08:25,acc5,acc2,50
7,08:27,acc1,acc3,52
7,08:27,acc2,acc4,50
7,08:27,acc4,acc6,53
7,08:27,acc5,acc3,52
7,08:27,acc5,acc7,61
7,08:30,acc2,acc4,59
7,08:30,acc2,acc7,28
7,08:31,acc2,acc6,31
7,08:32,acc3,acc7,72
7,08:32,acc4,acc6,69
7,08:33,acc5,acc7,75
7,08:33,acc7,acc5,63
7,08:34,acc1,acc2,60
7,08:34,acc2,acc3,43
7,08:34,acc3,acc7,49
7,08:35,acc7,acc4,37
7,08:35,acc7,acc6,38
7,08:37,acc2,acc1,32
7,08:38,acc6,acc3,62
7,08:39,acc5,acc2,30
7,08:40,acc5,acc1,38
7,08:40,acc5,acc3,57
7,08:41,acc6,acc1,68
7,08:42,acc2,acc3,47
7,08:43,acc2,acc5,70
7,08:43,acc7,acc3,61
7,08:45,acc4,acc7,64
7,08:45,acc5,acc2,36
7,08:45,acc7,acc3,52
7,08:47,acc2,acc4,32
7,08:47,acc5,acc4,65
7,08:48,acc2,acc4,27
7,08:48,acc3,acc1,47
7,08:48,acc4,acc7,47
7,08:50,acc1,acc6,60
7,08:50,acc3,acc5,60
7,08:50,acc3,acc6,61
7,08:50,acc4,acc7,60
7,08:50,acc7,acc2,47
7,08:51,acc6,acc3,64
7,08:52,acc3,acc2,37
7,08:53,acc1,acc6,34
7,08:53,acc3,acc4,42
7,08:53,acc3,acc5,30
7,08:53,acc4,acc5,70
7,08:54,acc2,acc6,26
7,08:54,acc3,acc1,62
7,08:54,acc5,acc3,43
7,08:55,acc4,acc5,70
7,08:55,acc5,acc4,28
7,08:56,acc4,acc2,73
7,08:57,acc5,acc7,73
7,08:58,acc1,acc4,74
7,08:59,acc1,acc5,36
7,08:59,acc3,acc1,68
7,08:59,acc4,acc7,31
7,09:00,acc1,acc7,43
7,09:00,acc6,acc7,40
7,09:01,acc1,acc3,59
7,09:01,acc2,acc4,45
7,09:01,acc3,acc6,28
7,09:01,acc4,acc3,47
7,09:02,acc3,acc2,64
7,09:02,acc4,acc3,27
7,09:02,acc4,acc5,48
7,09:03,acc2,acc4,74
7,09:03,acc4,acc5,58
7,09:03,acc4,acc6,71
7,09:04,acc6,acc2,27
7,09:04,acc6,acc3,66
7,09:05,acc1,acc7,49
7,09:05,acc4,acc3,32
7,09:05,acc5,acc7,28
7,09:07,acc1,acc6,60
7,09:07,acc4,acc6,61
7,09:07,acc5,acc6,64
7,09:08,acc7,acc2,41
7,09:08,acc7,acc5,39
7,09:09,acc4,acc1,63
7,09:11,acc5,acc7,28
7,09:12,acc1,acc7,34
7,09:13,acc1,acc5,42
7,09:13,acc5,acc2,34
7,09:13,acc6,acc7,51
7,09:14,acc2,acc4,45
7,09:14,acc5,acc3,35
7,09:14,acc5,acc4,28
7,09:14,acc6,acc4,61
7,09:14,acc6,acc7,64
7,09:15,acc2,acc6,68
7,09:15,acc4,acc2,35
7,09:15,acc5,acc4,48
7,09:15,acc6,acc7,73
7,09:16,acc7,acc4,62
7,09:17,acc2,acc5,60
7,09:17,acc3,acc2,32
7,09:17,acc5,acc3,29
7,09:19,acc1,acc6,66
7,09:21,acc1,acc3,60
7,09:22,acc5,acc7,44
7,09:22,acc6,acc2,33
7,09:23,acc1,acc3,47
7,09:23,acc2,acc4,56
7,09:23,acc6,acc7,69
7,09:23,acc7,acc4,41
7,09:24,acc3,acc5,38
7,09:25,acc2,acc7,69
7,09:25,acc7,acc4,42
7,09:26,acc2,acc7,74
7,09:27,acc7,acc6,47
7,09:28,acc6,acc2,70
7,09:29,acc4,acc3,70
7,09:29,acc4,acc6,71
7,09:30,acc1,acc3,36
7,09:31,acc2,acc5,67
7,09:32,acc4,acc7,53
7,09:32,acc4,acc7,70
7,09:33,acc3,acc1,60
7,09:34,acc3,acc5,56
7,09:35,acc5,acc1,28
7,09:35,acc5,acc6,73
7,09:35,acc5,acc6,64
7,09:36,acc4,acc2,40
7,09:36,acc6,acc1,60
7,09:37,acc5,acc2,64
7,09:38,acc1,acc7,49
7,09:38,acc5,acc1,25
7,09:38,acc7,acc1,35
7,09:39,acc1,acc3,31
7,09:39,acc3,acc6,48
7,09:40,acc2,acc5,32
7,09:41,acc1,acc6,74
7,09:42,acc1,acc3,62
7,09:42,acc1,acc5,43
7,09:42,acc3,acc6,60
7,09:42,acc7,acc6,49
7,09:43,acc3,acc4,42
7,09:44,acc1,acc6,47
7,09:44,acc4,acc3,58
7,09:44,acc5,acc4,46
7,09:45,acc2,acc3,68
7,09:47,acc1,acc2,56
7,09:47,acc2,acc1,68
7,09:47,acc5,acc7,41
7,09:47,acc6,acc3,57
7,09:48,acc1,acc5,35
7,09:48,acc2,acc7,43
7,09:48,acc2,acc7,53
7,09:49,acc2,acc6,67
7,09:49,acc5,acc2,52
7,09:49,acc5,acc3,41
7,09:49,acc6,acc1,45
7,09:50,acc3,acc4,32
7,09:50,acc3,acc7,54
7,09:50,acc7,acc1,48
7,09:50,acc7,acc4,30
7,09:51,acc3,acc2,48
7,09:51,acc4,acc1,63
7,09:52,acc3,acc1,69
7,09:52,acc4,acc1,46
7,09:52,acc5,acc4,36
7,09:53,acc2,acc1,64
7,09:54,acc2,acc1,41
7,09:54,acc2,acc3,38
7,09:54,acc4,acc6,47
7,09:55,acc3,acc1,45
7,09:56,acc2,acc4,37
7,09:56,acc5,acc2,54
7,09:56,acc6,acc4,30
7,09:57,acc1,acc4,26
7,09:58,acc4,acc7,30
7,09:58,acc6,acc1,47
7,09:59,acc1,acc5,29
7,09:59,acc2,acc3,61
7,09:59,acc2,acc5,40
7,09:59,acc5,acc4,27
7,09:59,acc5,acc7,40
7,09:59,acc7,acc4,43
7,10:01,acc2,acc3,74
7,10:01,acc7,acc2,68
7,10:03,acc7,acc6,51
7,10:04,acc6,acc1,67
7,10:04,acc7,acc1,44
7,10:05,acc2,acc1,37
7,10:06,acc7,acc2,44
7,10:07,acc2,acc3,46
7,10:08,acc1,acc5,66
7,10:08,acc6,acc1,40
7,10:08,acc7,acc6,42
7,10:11,acc3,acc5,68
7,10:11,acc3,acc6,30
7,10:12,acc3,acc1,57
7,10:13,acc1,acc2,67
7,10:13,acc7,acc4,74
7,10:14,acc2,acc5,69
7,10:14,acc3,acc1,73
7,10:14,acc4,acc1,50
7,10:14,acc5,acc3,37
7,10:14,acc6,acc7,73
7,10:14,acc7,acc3,61
7,10:15,acc1,acc6,60
7,10:15,acc5,acc2,51
7,10:16,acc5,acc6,28
7,10:16,acc6,acc7,26
7,10:17,acc1,acc7,73
7,10:17,acc4,acc3,68
7,10:17,acc6,acc2,38
7,10:19,acc3,acc5,67
7,10:19,acc4,acc6,66
7,10:19,acc7,acc1,50
7,10:19,acc7,acc5,52
7,10:21,acc6,acc2,53
7,10:22,acc1,acc7,34
7,10:22,acc4,acc5,61
7,10:23,acc3,acc2,65
7,10:23,acc3,acc7,56
7,10:24,acc2,acc7,57
7,10:24,acc2,acc7,31
7,10:24,acc3,acc6,30
7,10:24,acc5,acc2,41
7,10:24,acc6,acc1,34
7,10:24,acc7,acc4,39
7,10:25,acc5,acc6,68
7,10:26,acc1,acc4,29
7,10:26,acc6,acc3,57
7,10:26,acc7,acc3,60
7,10:26,acc7,acc5,71
7,10:27,acc4,acc7,50
7,10:28,acc3,acc2,57
7,10:28,acc4,acc3,74
7,10:28,acc5,acc7,42
7,10:29,acc4,acc2,54
7,10:30,acc5,acc3,59
7,10:30,acc6,acc3,43
7,10:31,acc3,acc4,35
7,10:32,acc1,acc4,67
7,10:32,acc2,acc1,36
7,10:32,acc3,acc4,75
7,10:32,acc5,acc1,37
7,10:33,acc1,acc3,60
7,10:33,acc3,acc4,54
7,10:33,acc5,acc4,27
7,10:33,acc6,acc2,51
7,10:34,acc2,acc5,44
7,10:35,acc3,acc6,38
7,10:35,acc7,acc2,48
7,10:36,acc1,acc7,40
7,10:36,acc5,acc7,46
7,10:36,acc7,acc1,56
7,10:37,acc1,acc6,64
7,10:37,acc2,acc3,28
7,10:38,acc5,acc6,45
7,10:39,acc2,acc7,67
7,10:40,acc3,acc6,68
7,10:40,acc3,acc7,53
7,10:40,acc4,acc1,69
7,10:41,acc2,acc1,43
7,10:41,acc2,acc7,66
7,10:42,acc1,acc5,59
7,10:42,acc1,acc7,69
7,10:42,acc4,acc3,30
7,10:42,acc5,acc6,60
7,10:42,acc7,acc2,73
7,10:43,acc2,acc4,72
7,10:43,acc3,acc1,39
7,10:43,acc6,acc5,49
7,10:45,acc1,acc3,28
7,10:45,acc6,acc4,71
7,10:45,acc7,acc3,43
7,10:46,acc1,acc5,50
7,10:47,acc6,acc2,28
7,10:47,acc7,acc4,25
7,10:48,acc6,acc7,75
7,10:49,acc2,acc7,74
7,10:49,acc5,acc3,38
7,10:49,acc6,acc4,50
7,10:50,acc5,acc6,41
7,10:50,acc6,acc5,73
7,10:51,acc2,acc1,31
7,10:51,acc4,acc7,69
7,10:52,acc1,acc3,42
7,10:52,acc2,acc5,54
7,10:52,acc3,acc1,56
7,10:52,acc4,acc1,51
7,10:53,acc2,acc6,56
7,10:53,acc5,acc3,25
7,10:53,acc6,acc4,34
7,10:53,acc6,acc5,62
7,10:53,acc7,acc3,49
7,10:54,acc2,acc6,56
7,10:54,acc5,acc1,49
7,10:54,acc5,acc1,64
7,10:54,acc5,acc7,42
7,10:55,acc5,acc4,58
7,10:56,acc3,acc2,39
7,10:56,acc3,acc2,73
7,10:57,acc2,acc4,37
7,10:57,acc3,acc7,47
7,10:57,acc7,acc5,47
7,10:58,acc4,acc7,39
7,10:58,acc7,acc2,52
7,10:59,acc4,acc3,34
7,10:59,acc5,acc3,66
7,10:59,acc5,acc4,56
7,10:59,acc6,acc2,40
7,10:59,acc7,acc4,67
7,11:01,acc6,acc1,60
7,11:03,acc6,acc2,52
7,11:03,acc6,acc7,27
7,11:04,acc3,acc4,26
7,11:04,acc4,acc1,54
7,11:04,acc5,acc3,71
7,11:04,acc5,acc4,32
7,11:05,acc2,acc1,54
7,11:06,acc6,acc2,68
7,11:06,acc6,acc3,73
7,11:07,acc2,acc3,27
7,11:08,acc7,acc2,29
7,11:08,acc7,acc3,44
7,11:09,acc2,acc4,37
7,11:09,acc5,acc2,73
7,11:09,acc5,acc6,68
7,11:10,acc1,acc4,52
7,11:10,acc3,acc2,54
7,11:10,acc3,acc7,34
7,11:10,acc4,acc7,53
7,11:11,acc1,acc6,38
7,11:11,acc2,acc1,32
7,11:11,acc4,acc2,70
7,11:11,acc5,acc4,42
7,11:11,acc7,acc3,69
7,11:12,acc6,acc5,67
7,11:13,acc5,acc1,63
7,11:13,acc7,acc1,36
7,11:13,acc7,acc6,57
7,11:14,acc1,acc4,27
7,11:15,acc1,acc3,51
7,11:15,acc5,acc2,45
7,11:15,acc7,acc3,41
7,11:16,acc1,acc2,37
7,11:16,acc2,acc6,70
7,11:17,acc5,acc4,65
7,11:18,acc1,acc2,37
7,11:18,acc1,acc3,30
7,11:18,acc5,acc2,65
7,11:19,acc1,acc5,43
7,11:19,acc4,acc2,46
7,11:20,acc1,acc6,45
7,11:20,acc2,acc3,73
7,11:21,acc1,acc2,43
7,11:22,acc1,acc2,37
7,11:22,acc1,acc5,30
7,11:22,acc1,acc7,45
7,11:23,acc4,acc5,59
7,11:23,acc4,acc7,55
7,11:23,acc6,acc2,51
7,11:23,acc7,acc2,73
7,11:25,acc6,acc5,30
7,11:27,acc1,acc3,74
7,11:27,acc3,acc1,30
7,11:27,acc4,acc6,38
7,11:27,acc7,acc2,60
7,11:27,acc7,acc3,54
7,11:27,acc7,acc5,62
7,11:29,acc1,acc6,36
7,11:29,acc2,acc4,34
7,11:29,acc4,acc6,42
7,11:30,acc2,acc3,29
7,11:30,acc2,acc7,69
7,11:30,acc4,acc7,50
7,11:30,acc6,acc1,32
7,11:31,acc1,acc3,52
7,11:31,acc2,acc4,74
7,11:31,acc6,acc1,57
7,11:33,acc1,acc2,65
7,11:33,acc7,acc4,72
7,11:34,acc6,acc5,44
7,11:35,acc4,acc5,54
7,11:36,acc1,acc5,43
7,11:37,acc1,acc7,29
7,11:37,acc5,acc7,69
7,11:38,acc3,acc7,30
7,11:38,acc4,acc7,49
7,11:38,acc5,acc1,26
7,11:38,acc6,acc4,70
7,11:39,acc3,acc1,59
7,11:39,acc6,acc7,55
7,11:40,acc6,acc5,69
7,11:41,acc1,acc2,40
7,11:42,acc3,acc5,72
7,11:43,acc5,acc6,60
7,11:44,acc3,acc6,62
7,11:46,acc2,acc3,65
7,11:46,acc3,acc2,49
7,11:47,acc5,acc1,48
7,11:48,acc1,acc5,37
7,11:49,acc4,acc2,68
7,11:49,acc6,acc7,68
7,11:50,acc2,acc7,53
7,11:50,acc3,acc5,75
7,11:50,acc6,acc5,74
7,11:51,acc4,acc6,67
7,11:52,acc1,acc6,58
7,11:52,acc4,acc5,48
7,11:52,acc4,acc5,73
7,11:53,acc1,acc6,43
7,11:55,acc2,acc6,39
7,11:56,acc7,acc4,64
7,11:57,acc6,acc7,39
7,11:58,acc7,acc6,48
7,11:59,acc2,acc6,72
7,11:59,acc5,acc4,50
7,12:00,acc2,acc3,72
7,12:00,acc7,acc5,40
7,12:01,acc1,acc4,45
7,12:01,acc4,acc7,33
7,12:01,acc6,acc2,36
7,12:01,acc6,acc4,35
7,12:02,acc5,acc2,61
7,12:02,acc5,acc6,38
7,12:02,acc6,acc3,41
7,12:02,acc6,acc7,47
7,12:03,acc1,acc2,38
7,12:03,acc2,acc3,48
7,12:03,acc3,acc1,30
7,12:03,acc4,acc1,28
7,12:04,acc6,acc4,61
7,12:04,acc6,acc7,52
7,12:04,acc7,acc4,73
7,12:05,acc2,acc7,64
7,12:05,acc3,acc4,70
7,12:05,acc4,acc1,47
7,12:05,acc4,acc2,53
7,12:05,acc5,acc1,33
7,12:06,acc6,acc5,44
7,12:06,acc7,acc1,40
7,12:06,acc7,acc6,35
7,12:09,acc1,acc5,64
7,12:09,acc3,acc5,33
7,12:09,acc5,acc7,40
7,12:10,acc5,acc1,33
7,12:11,acc7,acc2,54
7,12:12,acc1,acc2,63
7,12:12,acc1,acc4,69
7,12:13,acc1,acc6,30
7,12:13,acc2,acc6,36
7,12:13,acc4,acc3,53
7,12:14,acc6,acc1,47
7,12:15,acc1,acc4,49
7,12:15,acc3,acc1,59
7,12:15,acc3,acc2,46
7,12:15,acc7,acc5,63
7,12:15,acc7,acc6,35
7,12:16,acc7,acc5,61
7,12:17,acc1,acc5,71
7,12:17,acc3,acc5,51
7,12:17,acc6,acc7,41
7,12:18,acc2,acc1,59
7,12:18,acc3,acc2,53
7,12:20,acc1,acc3,56
7,12:21,acc6,acc2,35
7,12:22,acc3,acc2,73
7,12:23,acc4,acc1,28
7,12:23,acc7,acc2,55
7,12:24,acc5,acc1,68
7,12:24,acc7,acc4,46
7,12:25,acc4,acc5,51
7,12:27,acc3,acc6,51
7,12:28,acc4,acc1,41
7,12:28,acc6,acc5,63
7,12:29,acc1,acc4,40
7,12:29,acc3,acc5,47
7,12:29,acc3,acc7,46
7,12:30,acc1,acc4,33
7,12:30,acc7,acc4,63
7,12:31,acc2,acc1,36
7,12:31,acc2,acc3,32
7,12:31,acc2,acc7,37
7,12:31,acc7,acc3,69
7,12:31,acc7,acc5,53
7,12:32,acc5,acc2,69
7,12:33,acc4,acc6,71
7,12:34,acc1,acc3,73
7,12:34,acc4,acc6,44
7,12:34,acc5,acc7,38
7,12:34,acc6,acc3,37
7,12:35,acc2,acc7,60
7,12:35,acc3,acc5,50
7,12:35,acc3,acc6,27
7,12:35,acc4,acc6,35
7,12:35,acc7,acc1,30
7,12:36,acc3,acc5,26
7,12:36,acc7,acc5,39
7,12:37,acc1,acc5,28
7,12:37,acc6,acc4,68
7,12:37,acc7,acc1,48
7,12:38,acc2,acc1,45
7,12:38,acc5,acc7,25
7,12:38,acc6,acc3,36
7,12:38,acc7,acc5,36
7,12:38,acc7,acc6,61
7,12:39,acc1,acc7,34
7,12:39,acc2,acc4,27
7,12:39,acc6,acc4,71
7,12:40,acc1,acc5,33
7,12:41,acc3,acc4,55
7,12:42,acc4,acc7,42
7,12:42,acc5,acc4,29
7,12:42,acc7,acc4,57
7,12:44,acc1,acc2,36
7,12:44,acc7,acc5,32
7,12:45,acc3,acc6,69
7,12:45,acc5,acc4,72
7,12:45,acc6,acc7,61
7,12:46,acc3,acc7,64
7,12:46,acc5,acc7,61
7,12:47,acc2,acc7,61
7,12:48,acc5,acc7,71
7,12:48,acc7,acc2,73
7,12:49,acc1,acc4,55
7,12:50,acc2,acc1,31
7,12:50,acc4,acc2,29
7,12:51,acc1,acc7,47
7,12:51,acc5,acc2,31
7,12:53,acc5,acc6,34
7,12:54,acc2,acc1,44
7,12:54,acc3,acc7,58
7,12:54,acc5,acc6,60
7,12:55,acc1,acc3,56
7,12:55,acc1,acc5,44
7,12:55,acc3,acc7,33
7,12:55,acc6,acc4,68
7,12:55,acc6,acc5,45
7,12:55,acc7,acc5,49
7,12:56,acc4,acc1,64
7,12:57,acc4,acc5,66
7,12:57,acc6,acc2,51
7,12:57,acc7,acc1,56
7,12:58,acc3,acc7,43
7,12:59,acc1,acc3,73
7,12:59,acc1,acc5,74
7,13:00,acc2,acc5,32
7,13:00,acc3,acc6,56
7,13:00,acc3,acc7,58
7,13:00,acc4,acc1,34
7,13:00,acc4,acc3,56
7,13:01,acc2,acc5,41
7,13:02,acc1,acc2,64
7,13:02,acc3,acc5,33
7,13:02,acc4,acc3,52
7,13:02,acc7,acc3,34
7,13:03,acc1,acc4,37
7,13:03,acc2,acc1,26
7,13:03,acc2,acc7,70
7,13:04,acc3,acc5,28
7,13:04,acc5,acc3,72
7,13:05,acc2,acc3,45
7,13:05,acc2,acc6,66
7,13:05,acc2,acc6,73
7,13:05,acc3,acc6,65
7,13:05,acc6,acc5,31
7,13:05,acc7,acc6,45
7,13:06,acc2,acc3,62
7,13:06,acc4,acc1,32
7,13:06,acc5,acc2,47
7,13:07,acc2,acc6,71
7,13:07,acc6,acc4,34
7,13:08,acc6,acc3,34
7,13:08,acc6,acc4,40
7,13:09,acc1,acc6,41
7,13:09,acc4,acc1,63
7,13:09,acc5,acc1,40
7,13:10,acc1,acc5,65
7,13:10,acc2,acc1,72
7,13:10,acc3,acc4,47
7,13:10,acc4,acc2,65
7,13:11,acc7,acc3,25
7,13:13,acc1,acc5,47
7,13:14,acc4,acc3,27
7,13:14,acc7,acc3,36
7,13:15,acc4,acc2,64
7,13:15,acc4,acc7,44
7,13:16,acc1,acc2,44
7,13:17,acc5,acc3,60
7,13:18,acc1,acc2,60
7,13:18,acc3,acc1,50
7,13:18,acc4,acc2,59
7,13:19,acc6,acc5,43
7,13:20,acc6,acc4,62
7,13:21,acc5,acc3,27
7,13:21,acc6,acc5,34
7,13:21,acc6,acc7,64
7,13:22,acc1,acc7,29
7,13:22,acc5,acc2,41
7,13:22,acc7,acc2,70
7,13:22,acc7,acc5,28
7,13:23,acc1,acc2,37
7,13:23,acc3,acc7,41
7,13:23,acc4,acc2,30
7,13:23,acc7,acc3,46
7,13:25,acc4,acc1,26
7,13:25,acc6,acc1,27
7,13:25,acc6,acc2,57
7,13:26,acc3,acc5,47
7,13:27,acc2,acc1,52
7,13:27,acc4,acc7,65
7,13:27,acc5,acc1,50
7,13:27,acc6,acc4,64
7,13:27,acc7,acc2,48
7,13:28,acc1,acc5,65
7,13:28,acc1,acc7,61
7,13:30,acc2,acc1,53
7,13:30,acc6,acc7,51
7,13:31,acc1,acc3,26
7,13:31,acc4,acc2,28
7,13:31,acc7,acc1,70
7,13:32,acc3,acc2,39
7,13:32,acc4,acc6,37
7,13:32,acc6,acc5,75
7,13:33,acc2,acc5,32
7,13:33,acc4,acc2,57
7,13:33,acc6,acc2,40
7,13:35,acc2,acc1,65
7,13:37,acc1,acc4,28
7,13:37,acc6,acc2,48
7,13:38,acc1,acc2,41
7,13:38,acc5,acc4,52
7,13:39,acc2,acc4,38
7,13:39,acc3,acc1,64
7,13:39,acc3,acc4,62
7,13:39,acc3,acc5,34
7,13:40,acc7,acc6,36
7,13:41,acc6,acc7,51
7,13:41,acc7,acc3,29
7,13:42,acc5,acc6,51
7,13:43,acc3,acc1,31
7,13:43,acc4,acc6,41
7,13:44,acc3,acc7,44
7,13:45,acc2,acc7,30
7,13:45,acc3,acc4,27
7,13:45,acc7,acc6,33
7,13:46,acc2,acc4,39
7,13:46,acc4,acc5,70
7,13:47,acc3,acc4,70
7,13:47,acc4,acc1,47
7,13:47,acc4,acc5,58
7,13:47,acc4,acc6,32
7,13:48,acc2,acc7,51
7,13:48,acc3,acc1,71
7,13:48,acc4,acc6,28
7,13:49,acc1,acc7,47
7,13:49,acc2,acc5,55
7,13:49,acc6,acc3,75
7,13:49,acc6,acc4,49
7,13:50,acc4,acc5,37
7,13:51,acc2,acc3,51
7,13:51,acc2,acc5,54
7,13:51,acc3,acc5,63
7,13:51,acc6,acc7,63
7,13:51,acc7,acc3,31
7,13:52,acc6,acc3,49
7,13:53,acc2,acc3,30
7,13:53,acc5,acc1,56
7,13:54,acc5,acc1,66
7,13:54,acc6,acc1,48
7,13:55,acc3,acc7,44
7,13:55,acc4,acc3,56
7,13:55,acc5,acc2,25
7,13:55,acc6,acc5,50
7,13:55,acc7,acc1,30
7,13:56,acc7,acc6,66
7,13:57,acc7,acc1,47
7,13:58,acc5,acc4,26
7,13:59,acc3,acc6,47
7,14:01,acc1,acc2,45
7,14:01,acc3,acc7,26
7,14:01,acc4,acc3,48
7,14:01,acc6,acc1,38
7,14:01,acc6,acc3,28
7,14:02,acc2,acc3,45
7,14:02,acc2,acc6,28
7,14:02,acc3,acc1,51
7,14:02,acc6,acc4,55
7,14:03,acc7,acc5,33
7,14:04,acc1,acc6,59
7,14:04,acc7,acc6,67
7,14:05,acc2,acc6,35
7,14:06,acc1,acc7,26
7,14:06,acc3,acc5,62
7,14:06,acc4,acc3,61
7,14:06,acc4,acc5,63
7,14:06,acc6,acc1,42
7,14:06,acc6,acc3,73
7,14:06,acc7,acc6,72
7,14:07,acc1,acc7,74
7,14:07,acc4,acc7,54
7,14:07,acc6,acc2,40
7,14:08,acc1,acc4,73
7,14:08,acc3,acc7,55
7,14:08,acc4,acc3,65
7,14:08,acc6,acc1,42
7,14:09,acc1,acc7,60
7,14:09,acc3,acc5,74
7,14:10,acc1,acc3,65
7,14:10,acc4,acc3,45
7,14:11,acc3,acc4,68
7,14:11,acc4,acc2,72
7,14:12,acc4,acc5,57
7,14:12,acc4,acc6,47
7,14:12,acc6,acc5,57
7,14:12,acc7,acc5,74
7,14:13,acc2,acc5,62
7,14:13,acc4,acc5,29
7,14:14,acc4,acc5,59
7,14:14,acc5,acc3,61
7,14:14,acc5,acc4,40
7,14:15,acc3,acc5,44
7,14:15,acc7,acc2,55
7,14:16,acc1,acc4,34
7,14:16,acc6,acc5,26
7,14:17,acc3,acc7,56
7,14:17,acc4,acc3,56
7,14:17,acc7,acc1,37
7,14:18,acc2,acc5,67
7,14:19,acc2,acc5,48
7,14:21,acc3,acc5,64
7,14:22,acc2,acc4,39
7,14:24,acc2,acc7,72
7,14:24,acc3,acc2,34
7,14:25,acc1,acc5,63
7,14:26,acc3,acc2,46
